home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,location_mismatch,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_24h,corridor_risk,day_of_week,year,is_fraud
3,2,3,1,266.78,266.78,6.0,0.8,1,0,257,0.894,0.257,0,0.0,4,2023,0
3,2,8,1,310.27,410.97,110.92,1.0,0,3,1018,0.68,0.087,0,0.0,4,2023,0
1,1,7,3,65.99,82.49,1.99,73.529412,0,2,4,0.892,0.407,0,0.0,4,2023,1
1,1,2,3,262.7,328.38,5.09,1.157407,1,2,4,0.892,0.407,0,0.05,4,2023,0
3,2,6,1,22.05,22.05,0.71,1111.111111,0,2,263,0.522,0.223,0,0.25,4,2023,0
3,2,5,3,77.28,77.28,2.34,17.241379,0,2,888,0.904,0.469,0,0.2,4,2023,0
3,2,7,1,340.86,340.86,6.7,58.823529,0,0,367,0.939,0.176,0,0.1,4,2023,0
1,1,0,1,135.15,168.94,3.55,1.689189,0,2,4,0.892,0.407,1,0.0,4,2023,0
3,2,3,3,150.35,150.35,3.1,0.8,0,0,367,0.939,0.176,0,0.0,4,2023,0
3,2,4,1,295.46,295.46,5.76,83.333333,0,0,367,0.939,0.176,0,0.0,4,2023,0
3,2,1,1,242.02,242.02,4.22,7.142857,0,2,298,0.336,0.166,0,0.0,0,2023,0
3,2,1,1,408.63,408.63,6.86,7.142857,0,2,298,0.336,0.166,0,0.0,0,2023,0
3,2,3,1,41.3,41.3,1.45,0.8,0,2,1018,0.934,0.087,0,0.0,0,2023,0
3,2,3,0,124.76,124.76,2.49,0.8,0,2,1018,0.934,0.087,0,0.0,0,2023,0
3,2,1,1,138.48,138.48,2.82,7.142857,0,2,147,0.551,0.391,0,0.0,0,2023,0
3,2,0,1,384.71,384.71,6.84,1.351351,0,2,263,0.522,0.223,4,0.0,0,2023,0
1,1,6,3,65.68,82.1,2.16,1388.888889,0,2,718,0.953,0.169,0,0.22,0,2023,0
1,1,4,3,204.66,255.82,3.82,104.166667,0,2,4,0.892,0.407,0,0.0,0,2023,0
3,2,7,3,410.68,410.68,6.42,58.823529,0,2,298,0.336,0.166,0,0.1,0,2023,0
3,2,0,0,198.69,198.69,3.42,1.351351,0,2,298,0.336,0.166,0,0.0,2,2023,0
3,2,7,1,112.46,112.46,1.92,58.823529,0,2,263,0.522,0.223,0,0.1,2,2024,0
3,2,8,1,77.36,77.36,1.59,1.0,0,2,298,0.336,0.166,0,0.0,2,2023,0
3,2,3,1,495.33,495.33,8.41,0.8,1,2,263,0.522,0.223,0,0.0,2,2023,0
1,1,5,1,106.15,132.69,1.85,21.551724,0,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,7,1,427.12,427.12,7.41,58.823529,0,2,34,0.427,0.068,0,0.1,2,2023,0
3,2,2,3,438.1,410.97,110.92,0.925926,0,3,367,0.68,0.176,0,0.0,2,2023,0
0,0,5,3,239.09,176.93,5.08,12.758621,0,2,172,0.881,0.199,0,0.0,2,2023,0
1,1,0,1,101.24,126.55,3.69,1.689189,0,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,6,1,231.16,231.16,4.71,1111.111111,0,0,257,0.894,0.257,0,0.25,2,2023,0
3,2,4,3,732.14,732.14,11.93,83.333333,0,2,263,0.522,0.223,0,0.0,2,2023,0
3,2,2,1,622.08,622.08,9.73,0.925926,0,2,1018,0.934,0.087,0,0.0,3,2023,0
3,2,8,0,413.62,413.62,7.23,1.0,0,2,263,0.522,0.223,0,0.0,3,2023,0
3,2,1,1,59.4,59.4,2.03,7.142857,0,2,1016,0.944,0.247,0,0.0,3,2023,0
3,2,8,3,73.11,73.11,1.82,1.0,0,0,257,0.894,0.257,0,0.0,3,2023,0
0,0,7,1,157.19,116.32,3.74,43.529412,1,1,615,0.515,0.355,0,0.0,3,2023,0
3,2,2,3,184.07,184.07,3.79,0.925926,0,0,367,0.939,0.176,0,0.0,3,2023,0
3,2,1,1,140.46,140.46,2.76,7.142857,0,2,263,0.522,0.223,0,0.0,3,2023,0
0,0,7,3,388.35,287.38,6.66,43.529412,0,2,725,0.674,0.212,0,0.0,3,2023,0
3,2,2,1,218.79,218.79,4.9,0.925926,0,2,34,0.427,0.068,0,0.0,3,2023,0
3,2,6,3,37.85,37.85,1.14,1111.111111,0,0,367,0.939,0.176,0,0.25,3,2023,0
1,1,5,1,153.27,191.58,4.52,21.551724,0,2,4,0.892,0.407,0,0.0,3,2023,0
1,1,1,3,51.08,63.85,2.32,8.928571,0,2,4,0.892,0.407,8,0.0,1,2023,0
3,2,1,1,115.86,115.86,2.97,7.142857,0,2,1016,0.944,0.247,0,0.0,1,2023,1
3,2,8,3,37.59,37.59,1.78,1.0,0,2,263,0.522,0.223,0,0.0,1,2023,0
3,2,1,1,268.06,268.06,4.02,7.142857,0,2,147,0.551,0.391,0,0.0,1,2023,0
1,1,8,1,981.68,1227.09,15.99,1.25,0,2,4,0.892,0.407,0,0.0,1,2023,0
3,2,1,1,350.09,350.09,7.03,7.142857,0,0,367,0.939,0.176,0,0.0,1,2023,0
3,2,1,3,61.66,61.66,2.67,7.142857,0,2,830,0.799,0.102,0,0.0,1,2023,0
3,2,8,1,103.37,103.37,3.12,1.0,1,2,1018,0.784,0.087,1,0.0,1,2023,0
3,2,3,3,152.66,152.66,3.04,0.8,0,0,257,0.894,0.257,0,0.0,1,2023,0
3,2,4,3,23.47,23.47,1.21,83.333333,0,2,1016,0.944,0.247,0,0.0,5,2023,0
1,1,1,3,140.32,175.4,3.76,8.928571,0,2,4,0.892,0.407,0,0.0,5,2023,1
1,1,6,1,95.99,119.99,2.57,1388.888889,0,2,4,0.892,0.407,0,0.22,5,2023,0
3,2,2,1,128.98,128.98,3.45,0.925926,0,2,298,0.186,0.166,0,0.0,5,2023,0
3,2,2,1,126.94,126.94,2.55,0.925926,0,2,1018,0.934,0.087,1,0.0,5,2023,0
3,2,6,1,582.59,582.59,9.47,1111.111111,1,2,1018,0.934,0.087,0,0.25,5,2023,0
1,1,3,1,409.99,512.49,7.16,1.0,0,2,4,0.892,0.407,0,0.0,5,2024,1
3,2,2,1,86.09,86.09,1.97,0.925926,0,2,298,0.336,0.166,0,0.0,5,2023,0
3,2,4,3,112.51,112.51,2.34,83.333333,0,2,298,0.336,0.166,0,0.0,5,2023,0
3,2,5,0,214.07,214.07,3.51,17.241379,0,0,367,0.939,0.176,0,0.2,5,2023,0
1,1,8,3,93.1,116.38,1.81,1.25,0,2,4,0.892,0.407,0,0.0,6,2023,0
1,1,0,3,411.45,514.31,7.86,1.689189,0,2,4,0.892,0.407,0,0.0,6,2023,0
3,2,3,3,66.31,66.31,1.7,0.8,0,0,367,0.939,0.176,6,0.0,6,2023,0
3,2,3,1,132.54,132.54,2.32,0.8,0,2,1016,0.944,0.247,0,0.0,6,2023,0
3,2,3,1,97.59,97.59,1.96,0.8,1,2,263,0.522,0.223,0,0.0,6,2023,0
3,2,6,1,93.88,93.88,3.0,1111.111111,0,2,298,0.336,0.166,0,0.25,6,2023,0
1,1,0,1,353.13,441.41,6.39,1.689189,0,2,4,0.892,0.407,0,0.0,6,2023,0
3,2,1,1,144.88,144.88,2.89,7.142857,0,0,257,0.894,0.257,0,0.0,6,2023,0
3,2,4,1,68.47,68.47,1.7,83.333333,0,0,257,0.894,0.257,0,0.0,4,2023,0
3,2,3,1,160.95,160.95,3.6,0.8,0,2,1018,0.934,0.087,0,0.0,4,2023,0
3,2,4,1,45.47,45.47,2.3,83.333333,1,2,1018,0.934,0.087,0,0.0,4,2023,0
3,2,7,3,142.15,142.15,3.33,58.823529,0,2,1018,0.934,0.087,0,0.1,0,2023,0
1,1,0,1,212.89,266.12,3.68,1.689189,0,2,4,0.892,0.407,0,0.0,0,2023,0
3,2,0,3,767.78,767.78,11.34,1.351351,0,2,298,0.336,0.166,0,0.0,0,2023,0
1,1,4,1,184.6,230.75,4.03,104.166667,0,2,4,0.892,0.407,0,0.0,0,2023,0
1,1,3,0,224.55,280.69,4.43,1.0,0,2,4,0.892,0.407,0,0.0,0,2023,0
3,2,1,1,132.64,132.64,3.46,7.142857,0,2,263,0.522,0.223,0,0.0,0,2023,0
3,2,7,1,691.97,691.97,11.53,58.823529,0,0,367,0.939,0.176,8,0.1,0,2023,0
3,2,5,1,491.64,491.64,8.31,17.241379,0,0,367,0.939,0.176,0,0.2,0,2023,0
1,1,8,1,322.95,403.69,5.57,1.25,1,1,449,0.483,0.103,0,0.0,0,2023,0
3,2,2,3,218.82,218.82,4.65,0.925926,0,2,298,0.336,0.166,4,0.0,0,2023,0
1,1,1,1,259.48,324.34,5.04,8.928571,0,2,718,0.953,0.169,0,0.0,0,2023,0
3,2,1,1,302.89,302.89,4.95,7.142857,0,0,257,0.894,0.257,0,0.0,0,2023,0
0,0,8,3,927.95,686.68,15.34,0.74,0,2,947,0.625,0.268,0,0.0,0,2023,0
3,2,5,1,536.15,536.15,9.23,17.241379,0,2,298,0.336,0.166,0,0.2,0,2023,0
3,2,7,3,210.52,210.52,4.44,58.823529,0,2,298,0.336,0.166,0,0.1,0,2023,0
0,0,3,3,189.25,140.04,3.71,0.592,0,2,172,0.881,0.199,7,0.0,2,2023,0
1,1,1,1,206.16,257.69,4.05,8.928571,1,2,4,0.892,0.407,0,0.0,2,2023,0
0,0,6,1,191.0,141.34,3.67,822.222222,0,2,853,0.83,0.29,0,0.0,2,2023,0
3,2,4,1,74.04,74.04,1.81,83.333333,0,2,298,0.336,0.166,0,0.0,2,2023,0
1,1,7,3,165.3,206.63,3.75,73.529412,0,2,4,0.892,0.407,0,0.0,2,2023,0
1,1,0,0,84.09,105.11,1.85,1.689189,0,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,0,2,107.11,107.11,3.12,1.351351,0,2,263,0.522,0.223,1,0.0,2,2023,0
0,0,1,1,332.56,246.1,5.37,5.285714,0,1,615,0.515,0.355,0,0.0,2,2023,0
3,2,2,1,283.75,283.75,4.91,0.925926,0,2,298,0.336,0.166,0,0.0,2,2023,0
1,1,0,1,127.69,159.61,2.66,1.689189,0,2,4,0.892,0.407,0,0.0,3,2023,0
3,2,5,1,474.9,474.9,8.89,17.241379,0,2,263,0.522,0.223,0,0.2,3,2023,0
0,0,2,1,230.65,170.68,4.67,0.685185,0,1,615,0.515,0.355,0,0.0,3,2023,0
3,2,1,1,123.58,123.58,2.99,7.142857,0,2,1018,0.934,0.087,0,0.0,3,2023,0
3,2,4,1,338.89,338.89,5.31,83.333333,0,2,1018,0.784,0.087,0,0.0,3,2023,0
3,2,1,0,63.61,63.61,1.85,7.142857,0,2,638,0.839,0.244,0,0.0,3,2023,0
1,1,6,3,57.93,72.41,0.9,1388.888889,0,2,4,0.892,0.407,0,0.22,1,2023,0
1,1,7,1,272.53,340.66,4.96,73.529412,0,2,4,0.892,0.407,0,0.0,1,2023,0
0,0,5,1,65.47,48.45,1.71,12.758621,1,2,947,0.625,0.268,0,0.0,1,2023,0
0,0,3,0,117.18,86.72,2.47,0.592,0,2,947,0.625,0.268,0,0.0,1,2023,0
3,2,8,3,282.56,282.56,4.54,1.0,0,2,263,0.522,0.223,0,0.0,1,2023,0
3,2,2,1,46.2,46.2,1.94,0.925926,0,2,263,0.522,0.223,0,0.0,1,2023,0
3,2,8,3,452.7,452.7,8.72,1.0,0,2,263,0.522,0.223,0,0.0,1,2023,0
3,2,4,3,168.88,168.88,3.13,83.333333,0,0,367,0.939,0.176,0,0.0,1,2023,0
3,2,0,3,78.89,78.89,2.2,1.351351,0,2,147,0.551,0.391,0,0.0,5,2024,0
0,0,1,0,101.57,75.16,2.43,5.285714,0,0,783,0.886,0.271,0,0.0,1,2023,0
3,2,4,1,747.81,747.81,12.37,83.333333,0,0,367,0.939,0.176,0,0.0,1,2023,0
3,2,3,3,395.33,395.33,7.02,0.8,1,2,298,0.336,0.166,0,0.0,5,2023,0
3,2,3,1,42.88,42.88,1.51,0.8,0,2,298,0.336,0.166,0,0.0,5,2023,0
3,2,1,1,152.52,152.52,3.34,7.142857,0,0,367,0.939,0.176,0,0.0,5,2023,0
3,2,6,3,166.14,166.14,3.15,1111.111111,0,2,298,0.336,0.166,0,0.25,5,2023,0
0,0,1,3,271.4,200.83,5.21,5.285714,0,1,824,0.607,0.282,0,0.0,5,2023,0
3,2,8,1,337.62,337.62,5.38,1.0,0,2,1018,0.934,0.087,0,0.0,5,2023,0
3,2,2,3,211.34,211.34,3.99,0.925926,0,2,298,0.336,0.166,1,0.0,5,2023,0
3,2,8,1,181.55,181.55,3.6,1.0,0,0,367,0.939,0.176,0,0.0,5,2023,0
3,2,4,1,77.83,77.83,1.79,83.333333,0,0,367,0.939,0.176,0,0.0,5,2023,0
3,2,7,3,99.06,99.06,2.21,58.823529,0,2,34,0.277,0.068,0,0.1,5,2023,0
3,2,3,1,130.48,130.48,3.99,0.8,0,0,257,0.894,0.257,0,0.0,6,2023,0
3,2,4,1,162.55,162.55,3.92,83.333333,0,0,257,0.894,0.257,0,0.0,6,2023,0
3,2,6,1,235.17,235.17,4.24,1111.111111,1,2,147,0.401,0.391,0,0.25,6,2023,0
3,2,0,1,210.42,210.42,3.37,1.351351,0,2,263,0.372,0.223,0,0.0,6,2023,0
3,2,8,1,275.86,275.86,5.12,1.0,0,2,1016,0.944,0.247,1,0.0,6,2023,0
0,0,0,3,120.76,89.36,2.87,1.0,0,1,824,0.607,0.282,0,0.0,6,2023,0
3,2,8,3,100.54,100.54,2.76,1.0,0,0,367,0.939,0.176,0,0.0,4,2023,0
3,2,7,1,102.01,102.01,2.69,58.823529,0,2,298,0.186,0.166,0,0.1,4,2023,0
3,2,0,1,50.24,50.24,3.03,1.351351,0,2,147,0.551,0.391,0,0.0,4,2023,0
3,2,0,3,-9997.16,9997.16,9999.99,1.351351,0,2,298,-0.1,0.166,6,0.0,4,2023,0
3,2,5,1,215.1,215.1,4.21,17.241379,0,2,147,0.551,0.391,1,0.2,4,2023,0
1,1,3,1,191.97,239.96,4.08,1.0,0,2,718,0.953,0.169,0,0.0,4,2023,0
0,0,1,3,851.67,630.24,14.09,5.285714,0,2,947,0.625,0.268,0,0.0,4,2023,0
3,2,2,1,128.77,128.77,2.23,0.925926,0,0,367,0.939,0.176,0,0.0,0,2023,0
3,2,2,1,154.75,154.75,3.94,0.925926,0,2,298,0.336,0.166,0,0.0,0,2023,0
3,2,3,1,45.09,45.09,2.3,0.8,0,0,257,0.744,0.257,0,0.0,0,2023,0
3,2,2,1,215.94,215.94,5.04,0.925926,0,2,1018,0.784,0.087,0,0.0,0,2023,0
1,1,2,1,138.59,173.24,3.37,1.157407,0,2,718,0.953,0.169,1,0.05,0,2024,0
3,2,6,1,159.1,159.1,3.65,1111.111111,0,0,257,0.894,0.257,0,0.25,0,2023,0
3,2,7,0,278.41,278.41,5.98,58.823529,0,2,1018,0.934,0.087,0,0.1,0,2023,0
3,2,8,3,53.35,53.35,1.1,1.0,0,2,263,0.522,0.223,0,0.0,0,2023,0
3,2,3,3,138.1,138.1,3.63,0.8,0,2,1018,0.934,0.087,0,0.0,0,2023,0
3,2,2,3,136.48,136.48,3.05,0.925926,0,2,298,0.336,0.166,0,0.0,2,2023,0
3,2,2,3,397.71,397.71,6.63,0.925926,0,2,263,0.522,0.223,0,0.0,2,2023,0
1,1,4,3,76.54,95.67,2.86,104.166667,1,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,7,1,676.47,676.47,10.51,58.823529,0,2,298,0.336,0.166,0,0.1,0,2024,0
1,1,8,3,120.71,150.89,2.42,1.25,0,2,684,0.833,0.241,0,0.0,2,2023,0
0,0,6,1,1388.3,1027.34,21.05,822.222222,0,2,1041,0.867,0.245,0,0.0,2,2023,0
1,1,6,3,210.03,262.53,4.11,1388.888889,1,2,718,0.953,0.169,1,0.22,2,2023,0
3,2,1,1,395.33,395.33,6.52,7.142857,0,2,1018,0.934,0.087,0,0.0,2,2023,0
3,2,5,1,115.96,115.96,3.12,17.241379,1,2,298,0.336,0.166,0,0.2,2,2023,0
3,2,3,1,152.51,152.51,2.05,0.8,1,2,1016,0.794,0.247,0,0.0,2,2023,0
3,2,4,1,135.95,135.95,2.88,83.333333,0,2,1018,0.934,0.087,0,0.0,2,2023,0
3,2,3,3,410.93,410.93,6.09,0.8,0,2,298,0.336,0.166,0,0.0,2,2023,0
3,2,4,1,129.36,129.36,2.19,83.333333,0,2,298,0.336,0.166,0,0.0,2,2023,0
0,0,7,1,-127.76,94.54,9999.99,43.529412,0,2,172,-0.1,0.199,0,0.0,2,2023,0
1,1,0,1,183.54,229.42,3.34,1.689189,0,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,3,1,211.85,211.85,4.98,0.8,0,0,367,0.939,0.176,0,0.0,2,2023,0
3,2,6,0,180.26,180.26,3.8,1111.111111,0,2,263,0.522,0.223,0,0.25,2,2023,0
3,2,4,1,144.97,144.97,3.94,83.333333,0,2,298,0.336,0.166,0,0.0,3,2023,0
0,0,0,0,100.83,74.61,2.98,1.0,0,1,824,0.607,0.282,0,0.0,3,2023,0
3,2,3,1,233.24,233.24,3.84,0.8,0,0,367,0.939,0.176,0,0.0,3,2023,0
3,2,8,1,77.78,77.78,3.04,1.0,0,2,298,0.336,0.166,0,0.0,3,2023,0
3,2,0,3,263.17,263.17,5.64,1.351351,0,2,263,0.522,0.223,0,0.0,3,2023,0
0,0,0,3,176.44,130.56,3.06,1.0,0,2,172,0.881,0.199,0,0.0,3,2023,0
3,2,8,1,90.74,90.74,2.16,1.0,0,2,298,0.336,0.166,0,0.0,3,2023,0
3,2,2,3,138.45,138.45,3.92,0.925926,1,2,263,0.522,0.223,0,0.0,3,2023,0
1,1,4,0,213.86,267.33,4.15,104.166667,0,2,1027,0.873,0.074,0,0.0,3,2023,0
3,2,8,1,41.34,41.34,2.34,1.0,0,2,298,0.336,0.166,0,0.0,3,2023,0
0,0,4,1,112.98,83.61,2.89,61.666667,0,0,63,0.853,0.13,0,0.12,3,2023,0
3,2,4,1,83.29,83.29,1.51,83.333333,0,0,367,0.939,0.176,0,0.0,3,2023,0
3,2,4,3,188.15,188.15,3.93,83.333333,1,2,263,0.522,0.223,0,0.0,3,2023,0
3,2,1,0,98.07,98.07,2.95,7.142857,0,2,147,0.551,0.391,0,0.0,3,2023,0
3,2,1,1,97.55,97.55,2.35,7.142857,0,2,1018,0.934,0.087,0,0.0,1,2023,0
1,1,8,3,126.68,158.35,2.81,1.25,1,2,718,0.953,0.169,0,0.0,1,2023,0
1,1,4,1,177.21,221.51,3.46,104.166667,0,2,4,0.892,0.407,0,0.0,1,2023,0
3,2,4,3,91.59,91.59,2.19,83.333333,1,2,1018,0.934,0.087,6,0.0,1,2023,0
3,2,4,3,118.24,410.97,110.92,83.333333,0,3,298,0.68,0.166,0,0.0,1,2023,0
3,2,6,1,245.06,245.06,4.87,1111.111111,0,2,298,0.336,0.166,0,0.25,1,2023,0
3,2,1,3,725.22,725.22,11.99,7.142857,0,2,147,0.551,0.391,0,0.0,5,2023,0
3,2,7,1,37.31,37.31,1.28,58.823529,0,2,263,0.522,0.223,0,0.1,5,2023,0
3,2,4,1,107.25,107.25,1.83,83.333333,0,2,147,0.551,0.391,0,0.0,5,2023,0
3,2,6,1,66.52,66.52,1.07,1111.111111,0,2,298,0.336,0.166,0,0.25,5,2023,0
1,1,4,3,72.32,90.4,2.29,104.166667,0,2,4,0.892,0.407,3,0.0,5,2023,0
3,2,3,3,115.77,115.77,3.31,0.8,1,2,657,0.585,0.155,4,0.0,5,2023,0
1,1,6,1,193.37,241.71,4.34,1388.888889,0,2,4,0.892,0.407,0,0.22,5,2023,0
3,2,4,3,85.43,85.43,2.1,83.333333,0,2,298,0.336,0.166,0,0.0,5,2023,0
3,2,2,3,860.94,860.94,14.91,0.925926,1,2,1018,0.934,0.087,0,0.0,6,2023,0
3,2,3,1,202.94,202.94,4.37,0.8,0,2,263,0.522,0.223,0,0.0,6,2023,0
0,0,6,1,65.48,48.45,2.4,822.222222,0,2,1041,0.867,0.245,0,0.0,6,2023,0
3,2,0,0,255.64,255.64,4.84,1.351351,0,0,367,0.939,0.176,0,0.0,6,2023,0
3,2,8,1,182.37,182.37,4.55,1.0,0,2,263,0.522,0.223,0,0.0,6,2023,0
3,2,6,1,142.5,142.5,3.56,1111.111111,1,0,367,0.939,0.176,0,0.25,4,2023,0
3,2,1,1,150.62,150.62,3.35,7.142857,0,2,1018,0.934,0.087,0,0.0,4,2023,0
3,2,3,1,81.33,410.97,110.92,0.8,0,3,1016,0.68,0.247,0,0.0,4,2023,0
0,0,1,3,319.66,236.55,5.81,5.285714,0,2,564,0.508,0.4,0,0.0,4,2023,0
3,2,4,1,758.99,410.97,110.92,83.333333,0,3,367,0.68,0.176,0,0.0,4,2023,0
3,2,6,3,530.43,530.43,9.13,1111.111111,1,2,298,0.336,0.166,0,0.25,4,2023,1
0,0,7,0,259.16,191.78,5.25,43.529412,1,2,947,0.625,0.268,0,0.0,4,2023,0
3,2,1,1,172.21,172.21,3.22,7.142857,0,2,298,0.336,0.166,0,0.0,4,2023,0
3,2,8,0,59.77,59.77,2.6,1.0,0,2,263,0.372,0.223,0,0.0,4,2023,0
3,2,6,3,156.06,156.06,3.47,1111.111111,0,2,147,0.551,0.391,0,0.25,4,2023,0
3,2,6,0,104.08,104.08,2.85,1111.111111,0,0,367,0.939,0.176,0,0.25,4,2023,0
3,2,3,1,423.77,423.77,6.84,0.8,0,0,257,0.894,0.257,0,0.0,4,2023,0
3,2,1,1,850.41,410.97,110.92,7.142857,1,3,263,0.68,0.223,0,0.0,4,2023,0
3,2,4,3,89.63,89.63,2.71,83.333333,0,0,257,0.894,0.257,0,0.0,0,2023,0
3,2,8,1,253.32,253.32,5.14,1.0,0,2,1016,0.944,0.247,0,0.0,0,2023,0
3,2,6,3,1450.74,1450.74,22.94,1111.111111,0,2,1018,0.934,0.087,0,0.25,0,2023,0
3,2,8,1,-131.98,131.98,9999.99,1.0,0,2,1018,-0.1,0.087,2,0.0,0,2023,0
3,2,8,3,78.03,78.03,2.48,1.0,0,2,263,0.522,0.223,1,0.0,0,2023,0
1,1,2,3,56.84,71.05,1.91,1.157407,1,2,4,0.892,0.407,1,0.05,0,2023,0
3,2,5,1,90.32,90.32,2.58,17.241379,0,2,298,0.336,0.166,0,0.2,0,2023,0
1,1,4,3,253.5,316.88,4.8,104.166667,0,2,4,0.742,0.407,0,0.0,0,2023,0
3,2,6,1,170.63,170.63,3.75,1111.111111,0,2,298,0.336,0.166,0,0.25,2,2023,0
3,2,8,1,224.66,224.66,4.15,1.0,1,0,257,0.894,0.257,0,0.0,2,2023,0
1,1,0,1,99.81,124.77,2.58,1.689189,0,2,4,0.892,0.407,0,0.0,2,2023,0
1,1,3,1,240.92,301.15,3.76,1.0,0,2,4,0.892,0.407,0,0.0,2,2023,0
3,2,0,1,143.89,143.89,2.9,1.351351,0,2,1018,0.934,0.087,0,0.0,2,2023,0
3,2,4,1,183.8,183.8,3.5,83.333333,0,2,1018,0.934,0.087,0,0.0,2,2023,0
3,2,2,3,1031.19,1031.19,17.35,0.925926,0,2,298,0.336,0.166,0,0.0,2,2023,0
2,2,8,1,64.19,64.19,2.39,1.0,0,2,298,0.336,0.166,0,0.0,2,2023,0
3,2,8,2,420.69,420.69,7.57,1.0,0,2,263,0.522,0.223,0,0.0,2,2023,0
3,2,1,1,92.74,92.74,3.47,7.142857,0,2,263,0.522,0.223,0,0.0,3,2023,0
3,2,0,1,127.98,127.98,4.27,1.351351,0,0,367,0.939,0.176,0,0.0,3,2023,0
0,0,8,3,510.49,377.76,7.52,0.74,0,1,824,0.607,0.282,0,0.0,3,2023,0
3,2,5,3,113.41,113.41,2.6,17.241379,0,0,257,0.894,0.257,0,0.2,3,2023,0
3,2,7,1,113.1,113.1,2.31,58.823529,1,2,1018,0.934,0.087,0,0.1,3,2023,0
0,0,0,1,126.57,93.66,3.1,1.0,0,2,853,0.83,0.29,0,0.0,3,2023,0
3,2,7,1,152.52,152.52,3.55,58.823529,0,2,298,0.336,0.166,0,0.1,3,2023,0
3,2,6,3,142.32,142.32,3.56,1111.111111,0,2,298,0.336,0.166,0,0.25,3,2023,0
3,2,2,0,220.37,220.37,4.04,0.925926,0,2,298,0.336,0.166,0,0.0,3,2023,0
3,2,3,3,37.06,37.06,1.5,0.8,0,2,263,0.522,0.223,0,0.0,6,2024,0
3,2,4,3,345.8,345.8,6.4,83.333333,1,0,367,0.939,0.176,3,0.0,1,2023,0
3,2,4,1,77.44,77.44,2.63,83.333333,0,2,263,0.372,0.223,0,0.0,1,2023,0
3,2,0,1,40.19,40.19,1.77,1.351351,0,2,263,0.522,0.223,0,0.0,1,2023,0
3,2,3,3,227.8,227.8,4.67,0.8,0,2,298,0.336,0.166,0,0.0,1,2023,0
3,2,8,1,144.9,144.9,3.31,1.0,0,0,367,0.939,0.176,0,0.0,1,2023,0
3,2,2,1,615.47,615.47,9.6,0.925926,0,2,298,0.336,0.166,0,0.0,1,2023,0
3,2,4,1,91.28,91.28,2.13,83.333333,1,2,1016,0.944,0.247,0,0.0,1,2023,0
3,2,5,2,197.32,197.32,3.58,17.241379,1,3,1018,0.934,0.087,0,0.2,1,2023,0
1,1,5,1,194.78,243.47,3.29,21.551724,0,2,4,0.892,0.407,0,0.0,1,2023,0
3,2,7,3,175.09,175.09,4.52,58.823529,0,2,1018,0.934,0.087,1,0.1,5,2023,0
0,0,2,1,695.76,514.86,11.65,0.685185,0,1,615,0.515,0.355,0,0.0,5,2023,0
0,0,6,3,-269.29,199.27,9999.99,822.222222,0,2,947,-0.1,0.268,0,0.0,5,2023,0
1,1,3,1,108.19,135.23,3.05,1.0,0,2,4,0.892,0.407,0,0.0,5,2023,0
3,2,1,1,434.57,434.57,7.94,7.142857,0,2,1016,0.944,0.247,0,0.0,5,2023,0
0,0,8,1,215.15,159.21,4.35,0.74,0,1,824,0.607,0.282,0,0.0,5,2023,0
1,1,0,1,38.74,48.43,0.9,1.689189,0,2,4,0.892,0.407,1,0.0,5,2023,0
3,2,0,3,9990.65,9990.65,150.33,1.351351,1,2,263,0.522,0.223,0,0.0,5,2023,0
3,2,3,3,117.49,117.49,2.81,0.8,0,2,34,0.427,0.068,0,0.0,5,2023,0
3,2,1,3,85.68,85.68,2.54,7.142857,0,2,263,0.522,0.223,0,0.0,5,2023,0
3,2,6,0,569.55,569.55,8.86,1111.111111,0,2,830,0.799,0.102,0,0.25,5,2023,0
3,2,1,1,331.34,331.34,5.44,7.142857,0,0,367,0.939,0.176,0,0.0,5,2023,0
3,2,1,3,9993.54,9993.54,151.14,7.142857,0,0,367,0.789,0.176,0,0.0,5,2023,0
3,2,6,1,39.34,39.34,1.68,1111.111111,0,0,367,0.939,0.176,0,0.25,5,2023,0
1,1,7,1,223.16,410.97,110.92,73.529412,0,3,4,0.68,0.407,6,0.0,6,2023,0
1,1,7,1,204.22,255.27,4.8,73.529412,0,2,718,0.953,0.169,0,0.0,6,2023,0
3,2,4,0,322.15,322.15,5.27,83.333333,0,2,298,0.336,0.166,8,0.0,6,2023,0
3,2,0,0,40.31,40.31,2.16,1.351351,0,2,638,0.839,0.244,0,0.0,6,2023,0
3,2,4,3,85.3,85.3,2.27,83.333333,0,2,1018,0.934,0.087,0,0.0,6,2023,0
3,2,4,3,122.04,122.04,2.9,83.333333,0,2,263,0.522,0.223,0,0.0,4,2023,0
3,2,7,1,74.81,74.81,2.31,58.823529,1,2,263,0.522,0.223,1,0.1,4,2023,0
3,2,1,1,37.92,37.92,1.34,7.142857,0,2,147,0.401,0.391,0,0.0,4,2023,0
3,2,2,3,349.8,349.8,6.27,0.925926,0,2,147,0.551,0.391,1,0.0,4,2023,0
